category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,subtype,type
Country,3798.0,9549.0,499.0,4839.0,91.0,India,Firearms,Weapon Type
Country,661.0,434.0,3.0,163.0,0.0,India,Incendiary,Weapon Type
Country,375.0,498.0,22.0,477.0,14.0,India,Melee,Weapon Type
Country,2.0,1.0,0.0,0.0,0.0,India,Other,Weapon Type
Country,27.0,0.0,0.0,4.0,0.0,India,Sabotage Equipment,Weapon Type
Country,6.0,3.0,0.0,2.0,0.0,India,Vehicle,Weapon Type
Country,277.0,519.0,37.0,1615.0,14.0,Indonesia,Explosives/Bombs/Dynamite,Weapon Type
Country,212.0,375.0,19.0,333.0,4.0,Indonesia,Firearms,Weapon Type
Country,120.0,77.0,2.0,199.0,13.0,Indonesia,Incendiary,Weapon Type
Country,36.0,29.0,0.0,73.0,0.0,Indonesia,Melee,Weapon Type
Country,2.0,2.0,0.0,0.0,0.0,Indonesia,Other,Weapon Type
Country,334.0,749.0,14.0,3457.0,1.0,Iran,Explosives/Bombs/Dynamite,Weapon Type
Country,175.0,286.0,14.0,390.0,1.0,Iran,Firearms,Weapon Type
Country,41.0,442.0,1.0,133.0,3.0,Iran,Incendiary,Weapon Type
Country,6.0,9.0,0.0,18.0,0.0,Iran,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Iran,Other,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Iraq,Chemical,Weapon Type
Country,14199.0,43562.0,3468.0,109066.0,269.0,Iraq,Explosives/Bombs/Dynamite,Weapon Type
Country,3681.0,10625.0,816.0,4379.0,162.0,Iraq,Firearms,Weapon Type
Country,49.0,110.0,4.0,44.0,0.0,Iraq,Incendiary,Weapon Type
Country,45.0,101.0,0.0,69.0,0.0,Iraq,Melee,Weapon Type
Country,5.0,8.0,0.0,0.0,0.0,Iraq,Other,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Iraq,Sabotage Equipment,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Iraq,Vehicle,Weapon Type
Country,141.0,52.0,0.0,8.0,0.0,Ireland,Explosives/Bombs/Dynamite,Weapon Type
Country,52.0,45.0,3.0,2.0,0.0,Ireland,Firearms,Weapon Type
Country,66.0,9.0,0.0,9.0,0.0,Ireland,Incendiary,Weapon Type
Country,4.0,3.0,0.0,1.0,0.0,Ireland,Melee,Weapon Type
Country,1.0,0.0,0.0,7.0,0.0,Ireland,Vehicle,Weapon Type
Country,6.0,0.0,0.0,14.0,0.0,Israel,Chemical,Weapon Type
Country,1450.0,1019.0,176.0,6069.0,10.0,Israel,Explosives/Bombs/Dynamite,Weapon Type
Country,199.0,442.0,59.0,728.0,4.0,Israel,Firearms,Weapon Type
Country,133.0,5.0,0.0,37.0,2.0,Israel,Incendiary,Weapon Type
Country,188.0,113.0,12.0,385.0,12.0,Israel,Melee,Weapon Type
Country,9.0,21.0,3.0,111.0,1.0,Israel,Vehicle,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Italy,Chemical,Weapon Type
Country,640.0,157.0,4.0,698.0,2.0,Italy,Explosives/Bombs/Dynamite,Weapon Type
Country,328.0,225.0,4.0,338.0,1.0,Italy,Firearms,Weapon Type
Country,427.0,4.0,0.0,56.0,0.0,Italy,Incendiary,Weapon Type
Country,21.0,3.0,0.0,15.0,0.0,Italy,Melee,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Italy,Other,Weapon Type
Country,5.0,10.0,0.0,12.0,0.0,Ivory Coast,Explosives/Bombs/Dynamite,Weapon Type
Country,32.0,125.0,14.0,35.0,0.0,Ivory Coast,Firearms,Weapon Type
Country,4.0,44.0,0.0,65.0,0.0,Ivory Coast,Incendiary,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Ivory Coast,Melee,Weapon Type
Country,3.0,0.0,0.0,0.0,0.0,Jamaica,Explosives/Bombs/Dynamite,Weapon Type
Country,20.0,31.0,0.0,34.0,1.0,Jamaica,Firearms,Weapon Type
Country,3.0,1.0,0.0,0.0,0.0,Jamaica,Incendiary,Weapon Type
Country,3.0,2.0,0.0,0.0,0.0,Jamaica,Melee,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Japan,Biological,Weapon Type
Country,12.0,21.0,0.0,6744.0,0.0,Japan,Chemical,Weapon Type
Country,116.0,6.0,0.0,41.0,0.0,Japan,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Japan,Fake Weapons,Weapon Type
Country,16.0,1.0,0.0,4.0,0.0,Japan,Firearms,Weapon Type
Country,178.0,5.0,0.0,172.0,0.0,Japan,Incendiary,Weapon Type
Country,27.0,11.0,0.0,7.0,0.0,Japan,Melee,Weapon Type
Country,3.0,0.0,0.0,0.0,0.0,Japan,Other,Weapon Type
Country,10.0,0.0,0.0,0.0,0.0,Japan,Radiological,Weapon Type
Country,3.0,0.0,0.0,0.0,0.0,Japan,Sabotage Equipment,Weapon Type
Country,4.0,0.0,0.0,1.0,0.0,Japan,Vehicle,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Jordan,Chemical,Weapon Type
Country,38.0,68.0,6.0,122.0,0.0,Jordan,Explosives/Bombs/Dynamite,Weapon Type
Country,27.0,24.0,2.0,56.0,12.0,Jordan,Firearms,Weapon Type
Country,6.0,0.0,0.0,0.0,0.0,Jordan,Incendiary,Weapon Type
Country,4.0,0.0,0.0,4.0,0.0,Jordan,Melee,Weapon Type
Country,7.0,12.0,3.0,5.0,0.0,Kazakhstan,Explosives/Bombs/Dynamite,Weapon Type
Country,6.0,7.0,0.0,4.0,0.0,Kazakhstan,Firearms,Weapon Type
Country,4.0,0.0,0.0,0.0,0.0,Kazakhstan,Incendiary,Weapon Type
Country,3.0,2.0,0.0,1.0,0.0,Kazakhstan,Melee,Weapon Type
Country,3.0,0.0,0.0,5.0,0.0,Kenya,Biological,Weapon Type
Country,230.0,828.0,53.0,5702.0,4.0,Kenya,Explosives/Bombs/Dynamite,Weapon Type
Country,195.0,657.0,35.0,199.0,1.0,Kenya,Firearms,Weapon Type
Country,24.0,67.0,0.0,8.0,2.0,Kenya,Incendiary,Weapon Type
Country,21.0,21.0,3.0,90.0,0.0,Kenya,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Kenya,Other,Weapon Type
Country,108.0,37.0,0.0,305.0,0.0,Kosovo,Explosives/Bombs/Dynamite,Weapon Type
Country,57.0,40.0,1.0,52.0,2.0,Kosovo,Firearms,Weapon Type
Country,4.0,1.0,0.0,0.0,0.0,Kosovo,Incendiary,Weapon Type
Country,3.0,0.0,0.0,2.0,0.0,Kosovo,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Kosovo,Other,Weapon Type
Country,28.0,44.0,1.0,263.0,0.0,Kuwait,Explosives/Bombs/Dynamite,Weapon Type
Country,21.0,16.0,2.0,15.0,0.0,Kuwait,Firearms,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Kuwait,Incendiary,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Kuwait,Melee,Weapon Type
Country,1.0,0.0,0.0,16.0,1.0,Kuwait,Vehicle,Weapon Type
Country,14.0,3.0,0.0,8.0,0.0,Kyrgyzstan,Explosives/Bombs/Dynamite,Weapon Type
Country,7.0,5.0,0.0,4.0,0.0,Kyrgyzstan,Firearms,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Kyrgyzstan,Incendiary,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Kyrgyzstan,Melee,Weapon Type
Country,12.0,1.0,0.0,46.0,0.0,Laos,Explosives/Bombs/Dynamite,Weapon Type
Country,4.0,12.0,0.0,1.0,0.0,Laos,Firearms,Weapon Type
Country,14.0,1.0,0.0,35.0,0.0,Latvia,Explosives/Bombs/Dynamite,Weapon Type
Country,2.0,1.0,0.0,1.0,0.0,Latvia,Firearms,Weapon Type
Country,1469.0,3201.0,69.0,9392.0,6.0,Lebanon,Explosives/Bombs/Dynamite,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Lebanon,Fake Weapons,Weapon Type
Country,571.0,532.0,20.0,843.0,10.0,Lebanon,Firearms,Weapon Type
Country,12.0,0.0,0.0,1.0,0.0,Lebanon,Incendiary,Weapon Type
Country,13.0,1.0,0.0,20.0,0.0,Lebanon,Melee,Weapon Type
Country,13.0,6.0,0.0,5.0,0.0,Lesotho,Explosives/Bombs/Dynamite,Weapon Type
Country,6.0,29.0,0.0,22.0,0.0,Lesotho,Firearms,Weapon Type
Country,3.0,0.0,0.0,0.0,0.0,Lesotho,Incendiary,Weapon Type
Country,4.0,7.0,0.0,27.0,0.0,Liberia,Explosives/Bombs/Dynamite,Weapon Type
Country,17.0,54.0,0.0,0.0,0.0,Liberia,Firearms,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Liberia,Incendiary,Weapon Type
Country,3.0,110.0,0.0,8.0,0.0,Liberia,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Liberia,Other,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Libya,Chemical,Weapon Type
Country,786.0,846.0,68.0,1795.0,3.0,Libya,Explosives/Bombs/Dynamite,Weapon Type
Country,565.0,473.0,17.0,284.0,11.0,Libya,Firearms,Weapon Type
Country,32.0,26.0,0.0,1.0,0.0,Libya,Incendiary,Weapon Type
Country,24.0,17.0,1.0,15.0,1.0,Libya,Melee,Weapon Type
Country,2.0,1.0,0.0,0.0,0.0,Libya,Other,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Libya,Vehicle,Weapon Type
Country,6.0,1.0,0.0,1.0,0.0,Lithuania,Explosives/Bombs/Dynamite,Weapon Type
Country,2.0,0.0,0.0,1.0,0.0,Lithuania,Firearms,Weapon Type
Country,11.0,0.0,0.0,1.0,0.0,Luxembourg,Explosives/Bombs/Dynamite,Weapon Type
Country,15.0,0.0,0.0,29.0,0.0,Macau,Explosives/Bombs/Dynamite,Weapon Type
Country,7.0,1.0,0.0,7.0,0.0,Macau,Firearms,Weapon Type
Country,9.0,0.0,0.0,0.0,0.0,Macau,Incendiary,Weapon Type
Country,2.0,0.0,0.0,10.0,0.0,Macau,Melee,Weapon Type
Country,52.0,6.0,0.0,27.0,0.0,Macedonia,Explosives/Bombs/Dynamite,Weapon Type
Country,44.0,34.0,11.0,20.0,0.0,Macedonia,Firearms,Weapon Type
Country,5.0,0.0,0.0,0.0,0.0,Macedonia,Incendiary,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Macedonia,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Macedonia,Other,Weapon Type
Country,1.0,8.0,0.0,40.0,0.0,Madagascar,Chemical,Weapon Type
Country,11.0,1.0,0.0,37.0,0.0,Madagascar,Explosives/Bombs/Dynamite,Weapon Type
Country,5.0,2.0,0.0,0.0,0.0,Madagascar,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Madagascar,Incendiary,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Madagascar,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Madagascar,Vehicle,Weapon Type
Country,1.0,1.0,0.0,0.0,0.0,Malawi,Firearms,Weapon Type
Country,2.0,30.0,0.0,0.0,0.0,Malawi,Incendiary,Weapon Type
Country,36.0,19.0,0.0,77.0,0.0,Malaysia,Explosives/Bombs/Dynamite,Weapon Type
Country,20.0,120.0,1.0,7.0,0.0,Malaysia,Firearms,Weapon Type
Country,14.0,2.0,0.0,0.0,0.0,Malaysia,Incendiary,Weapon Type
Country,3.0,1.0,0.0,3.0,0.0,Malaysia,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Malaysia,Sabotage Equipment,Weapon Type
Country,3.0,0.0,0.0,15.0,0.0,Maldives,Explosives/Bombs/Dynamite,Weapon Type
Country,8.0,0.0,0.0,0.0,0.0,Maldives,Incendiary,Weapon Type
Country,4.0,0.0,0.0,1.0,0.0,Maldives,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Maldives,Other,Weapon Type
Country,129.0,237.0,88.0,333.0,0.0,Mali,Explosives/Bombs/Dynamite,Weapon Type
Country,119.0,398.0,92.0,347.0,104.0,Mali,Firearms,Weapon Type
Country,10.0,14.0,0.0,42.0,0.0,Mali,Incendiary,Weapon Type
Country,3.0,2.0,0.0,8.0,0.0,Mali,Melee,Weapon Type
Country,1.0,2.0,0.0,0.0,0.0,Mali,Other,Weapon Type
Country,11.0,1.0,0.0,0.0,0.0,Malta,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Malta,Fake Weapons,Weapon Type
Country,4.0,2.0,0.0,12.0,0.0,Malta,Firearms,Weapon Type
Country,3.0,0.0,0.0,0.0,0.0,Malta,Incendiary,Weapon Type
Country,8.0,0.0,0.0,0.0,0.0,Martinique,Explosives/Bombs/Dynamite,Weapon Type
Country,3.0,0.0,0.0,1.0,0.0,Martinique,Incendiary,Weapon Type
Country,3.0,2.0,2.0,3.0,0.0,Mauritania,Explosives/Bombs/Dynamite,Weapon Type
Country,9.0,27.0,5.0,25.0,0.0,Mauritania,Firearms,Weapon Type
Country,1.0,12.0,0.0,0.0,0.0,Mauritania,Melee,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Mauritius,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Mauritius,Melee,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Mexico,Chemical,Weapon Type
Country,111.0,17.0,3.0,192.0,0.0,Mexico,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Mexico,Fake Weapons,Weapon Type
Country,247.0,652.0,8.0,248.0,0.0,Mexico,Firearms,Weapon Type
Country,24.0,37.0,0.0,201.0,0.0,Mexico,Incendiary,Weapon Type
Country,13.0,9.0,0.0,7.0,0.0,Mexico,Melee,Weapon Type
Country,3.0,3.0,0.0,0.0,0.0,Mexico,Vehicle,Weapon Type
Country,10.0,4.0,0.0,66.0,0.0,Moldova,Explosives/Bombs/Dynamite,Weapon Type
Country,7.0,7.0,0.0,12.0,0.0,Moldova,Firearms,Weapon Type
Country,4.0,1.0,0.0,0.0,0.0,Montenegro,Explosives/Bombs/Dynamite,Weapon Type
Country,17.0,70.0,18.0,185.0,0.0,Morocco,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Morocco,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Morocco,Incendiary,Weapon Type
Country,6.0,5.0,0.0,12.0,0.0,Morocco,Melee,Weapon Type
Country,44.0,194.0,0.0,275.0,0.0,Mozambique,Explosives/Bombs/Dynamite,Weapon Type
Country,157.0,1649.0,3.0,882.0,3.0,Mozambique,Firearms,Weapon Type
Country,8.0,94.0,0.0,92.0,0.0,Mozambique,Incendiary,Weapon Type
Country,5.0,56.0,0.0,24.0,0.0,Mozambique,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Mozambique,Sabotage Equipment,Weapon Type
Country,172.0,281.0,4.0,983.0,0.0,Myanmar,Explosives/Bombs/Dynamite,Weapon Type
Country,72.0,356.0,0.0,283.0,0.0,Myanmar,Firearms,Weapon Type
Country,11.0,1.0,0.0,2.0,0.0,Myanmar,Incendiary,Weapon Type
Country,4.0,8.0,0.0,2.0,0.0,Myanmar,Melee,Weapon Type
Country,1.0,0.0,0.0,5.0,0.0,Namibia,Chemical,Weapon Type
Country,78.0,138.0,3.0,306.0,0.0,Namibia,Explosives/Bombs/Dynamite,Weapon Type
Country,36.0,55.0,5.0,74.0,0.0,Namibia,Firearms,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Namibia,Incendiary,Weapon Type
Country,2.0,3.0,0.0,3.0,0.0,Namibia,Melee,Weapon Type
Country,453.0,326.0,5.0,1187.0,2.0,Nepal,Explosives/Bombs/Dynamite,Weapon Type
Country,205.0,1331.0,685.0,420.0,202.0,Nepal,Firearms,Weapon Type
Country,105.0,25.0,0.0,78.0,0.0,Nepal,Incendiary,Weapon Type
Country,22.0,7.0,0.0,64.0,0.0,Nepal,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Nepal,Sabotage Equipment,Weapon Type
Country,52.0,4.0,1.0,18.0,0.0,Netherlands,Explosives/Bombs/Dynamite,Weapon Type
Country,18.0,22.0,6.0,19.0,2.0,Netherlands,Firearms,Weapon Type
Country,31.0,0.0,0.0,0.0,0.0,Netherlands,Incendiary,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Netherlands,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Netherlands,Sabotage Equipment,Weapon Type
Country,1.0,7.0,1.0,12.0,0.0,Netherlands,Vehicle,Weapon Type
Country,13.0,0.0,0.0,12.0,0.0,New Caledonia,Explosives/Bombs/Dynamite,Weapon Type
Country,7.0,33.0,0.0,8.0,0.0,New Caledonia,Firearms,Weapon Type
Country,7.0,0.0,0.0,0.0,0.0,New Caledonia,Incendiary,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,New Hebrides,Explosives/Bombs/Dynamite,Weapon Type
Country,7.0,0.0,0.0,0.0,0.0,New Zealand,Chemical,Weapon Type
Country,5.0,0.0,0.0,2.0,0.0,New Zealand,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,New Zealand,Firearms,Weapon Type
Country,3.0,0.0,0.0,0.0,0.0,New Zealand,Incendiary,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,New Zealand,Melee,Weapon Type
Country,237.0,371.0,1.0,278.0,0.0,Nicaragua,Explosives/Bombs/Dynamite,Weapon Type
Country,1110.0,6734.0,32.0,1017.0,4.0,Nicaragua,Firearms,Weapon Type
Country,27.0,10.0,7.0,10.0,1.0,Nicaragua,Incendiary,Weapon Type
Country,1.0,1.0,0.0,1.0,0.0,Nicaragua,Melee,Weapon Type
Country,21.0,262.0,20.0,97.0,0.0,Niger,Explosives/Bombs/Dynamite,Weapon Type
Country,55.0,667.0,271.0,136.0,1.0,Niger,Firearms,Weapon Type
Country,7.0,4.0,0.0,3.0,0.0,Niger,Incendiary,Weapon Type
Country,4.0,5.0,0.0,1.0,0.0,Niger,Melee,Weapon Type
Country,1.0,7.0,0.0,0.0,0.0,Niger,Other,Weapon Type
Country,2.0,15.0,0.0,2.0,0.0,Nigeria,Chemical,Weapon Type
Country,978.0,7942.0,2005.0,5608.0,54.0,Nigeria,Explosives/Bombs/Dynamite,Weapon Type
Country,1491.0,9051.0,1221.0,2112.0,28.0,Nigeria,Firearms,Weapon Type
Country,189.0,451.0,64.0,16.0,0.0,Nigeria,Incendiary,Weapon Type
Country,49.0,303.0,2.0,289.0,0.0,Nigeria,Melee,Weapon Type
Country,3.0,0.0,0.0,0.0,0.0,Nigeria,Sabotage Equipment,Weapon Type
Country,1.0,3.0,0.0,4.0,0.0,North Korea,Firearms,Weapon Type
Country,3.0,1.0,0.0,1.0,0.0,North Yemen,Explosives/Bombs/Dynamite,Weapon Type
Country,3.0,9.0,0.0,21.0,0.0,Norway,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Norway,Fake Weapons,Weapon Type
Country,4.0,69.0,0.0,62.0,0.0,Norway,Firearms,Weapon Type
Country,4.0,0.0,0.0,0.0,0.0,Norway,Incendiary,Weapon Type
Country,2.0,1.0,0.0,1.0,0.0,Norway,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Pakistan,Biological,Weapon Type
Country,5.0,0.0,0.0,15.0,2.0,Pakistan,Chemical,Weapon Type
Country,7180.0,12185.0,1062.0,31252.0,105.0,Pakistan,Explosives/Bombs/Dynamite,Weapon Type
Country,4330.0,8138.0,1260.0,5859.0,278.0,Pakistan,Firearms,Weapon Type
Country,425.0,106.0,1.0,112.0,0.0,Pakistan,Incendiary,Weapon Type
Country,148.0,161.0,23.0,44.0,0.0,Pakistan,Melee,Weapon Type
Country,1.0,0.0,0.0,3.0,0.0,Pakistan,Other,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Pakistan,Sabotage Equipment,Weapon Type
Country,1.0,1.0,0.0,0.0,0.0,Pakistan,Vehicle,Weapon Type
Country,71.0,25.0,1.0,75.0,0.0,Panama,Explosives/Bombs/Dynamite,Weapon Type
Country,28.0,9.0,0.0,5.0,0.0,Panama,Firearms,Weapon Type
Country,14.0,1.0,0.0,2.0,0.0,Panama,Incendiary,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Panama,Melee,Weapon Type
Country,10.0,2.0,0.0,7.0,0.0,Papua New Guinea,Explosives/Bombs/Dynamite,Weapon Type
Country,44.0,61.0,0.0,77.0,1.0,Papua New Guinea,Firearms,Weapon Type
Country,9.0,0.0,0.0,0.0,0.0,Papua New Guinea,Incendiary,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Papua New Guinea,Melee,Weapon Type
Country,14.0,8.0,0.0,13.0,0.0,Paraguay,Explosives/Bombs/Dynamite,Weapon Type
Country,42.0,31.0,3.0,40.0,1.0,Paraguay,Firearms,Weapon Type
Country,7.0,2.0,0.0,9.0,0.0,Paraguay,Incendiary,Weapon Type
Country,13.0,1.0,0.0,3.0,0.0,Paraguay,Melee,Weapon Type
Country,1.0,15.0,0.0,0.0,0.0,People's Republic of the Congo,Explosives/Bombs/Dynamite,Weapon Type
Country,3.0,3.0,0.0,0.0,0.0,Peru,Chemical,Weapon Type
Country,2967.0,968.0,41.0,2051.0,2.0,Peru,Explosives/Bombs/Dynamite,Weapon Type
Country,2133.0,9262.0,76.0,1465.0,4.0,Peru,Firearms,Weapon Type
Country,241.0,37.0,0.0,24.0,1.0,Peru,Incendiary,Weapon Type
Country,37.0,127.0,0.0,62.0,0.0,Peru,Melee,Weapon Type
Country,1.0,2.0,0.0,0.0,0.0,Peru,Other,Weapon Type
Country,3.0,2.0,0.0,2.0,0.0,Peru,Sabotage Equipment,Weapon Type
Country,2.0,19.0,0.0,140.0,0.0,Philippines,Chemical,Weapon Type
Country,1866.0,1667.0,210.0,7327.0,106.0,Philippines,Explosives/Bombs/Dynamite,Weapon Type
Country,2588.0,4532.0,411.0,2848.0,138.0,Philippines,Firearms,Weapon Type
Country,280.0,58.0,0.0,77.0,0.0,Philippines,Incendiary,Weapon Type
Country,35.0,60.0,1.0,15.0,0.0,Philippines,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Philippines,Sabotage Equipment,Weapon Type
Country,23.0,2.0,0.0,20.0,0.0,Poland,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,1.0,0.0,3.0,0.0,Poland,Firearms,Weapon Type
Country,4.0,1.0,0.0,0.0,0.0,Poland,Incendiary,Weapon Type
Country,2.0,0.0,0.0,4.0,0.0,Poland,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Poland,Vehicle,Weapon Type
Country,103.0,18.0,6.0,62.0,0.0,Portugal,Explosives/Bombs/Dynamite,Weapon Type
Country,15.0,11.0,0.0,12.0,0.0,Portugal,Firearms,Weapon Type
Country,6.0,0.0,0.0,0.0,0.0,Portugal,Incendiary,Weapon Type
Country,1.0,1.0,0.0,0.0,0.0,Portugal,Melee,Weapon Type
Country,2.0,2.0,1.0,12.0,0.0,Qatar,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,1.0,1.0,0.0,0.0,Qatar,Firearms,Weapon Type
Country,1.0,1.0,0.0,0.0,0.0,Qatar,Incendiary,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Qatar,Melee,Weapon Type
Country,4.0,58.0,0.0,38.0,0.0,Republic of the Congo,Explosives/Bombs/Dynamite,Weapon Type
Country,14.0,88.0,0.0,15.0,0.0,Republic of the Congo,Firearms,Weapon Type
Country,36.0,115.0,2.0,35.0,0.0,Rhodesia,Explosives/Bombs/Dynamite,Weapon Type
Country,15.0,40.0,0.0,82.0,0.0,Rhodesia,Firearms,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Rhodesia,Incendiary,Weapon Type
Country,2.0,2.0,0.0,5.0,0.0,Romania,Explosives/Bombs/Dynamite,Weapon Type
Country,2.0,2.0,0.0,3.0,0.0,Romania,Firearms,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Romania,Incendiary,Weapon Type
Country,5.0,5.0,0.0,11.0,0.0,Russia,Chemical,Weapon Type
Country,1207.0,2641.0,190.0,6278.0,32.0,Russia,Explosives/Bombs/Dynamite,Weapon Type
Country,2.0,0.0,0.0,0.0,0.0,Russia,Fake Weapons,Weapon Type
Country,736.0,1275.0,141.0,910.0,14.0,Russia,Firearms,Weapon Type
Country,42.0,6.0,0.0,7.0,0.0,Russia,Incendiary,Weapon Type
Country,30.0,14.0,0.0,34.0,0.0,Russia,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Russia,Other,Weapon Type
Country,2.0,12.0,0.0,0.0,0.0,Russia,Sabotage Equipment,Weapon Type
Country,49.0,122.0,0.0,500.0,0.0,Rwanda,Explosives/Bombs/Dynamite,Weapon Type
Country,69.0,2013.0,6.0,139.0,0.0,Rwanda,Firearms,Weapon Type
Country,8.0,410.0,0.0,230.0,0.0,Rwanda,Melee,Weapon Type
Country,112.0,348.0,59.0,1247.0,9.0,Saudi Arabia,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Saudi Arabia,Fake Weapons,Weapon Type
Country,63.0,128.0,37.0,134.0,7.0,Saudi Arabia,Firearms,Weapon Type
Country,5.0,0.0,0.0,14.0,0.0,Saudi Arabia,Incendiary,Weapon Type
Country,2.0,1.0,0.0,1.0,0.0,Saudi Arabia,Melee,Weapon Type
Country,15.0,16.0,0.0,121.0,0.0,Senegal,Explosives/Bombs/Dynamite,Weapon Type
Country,53.0,147.0,3.0,111.0,0.0,Senegal,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Senegal,Incendiary,Weapon Type
Country,3.0,7.0,0.0,0.0,0.0,Senegal,Melee,Weapon Type
Country,6.0,1.0,0.0,7.0,0.0,Serbia,Explosives/Bombs/Dynamite,Weapon Type
Country,4.0,2.0,1.0,1.0,0.0,Serbia,Firearms,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Serbia,Incendiary,Weapon Type
Country,6.0,0.0,0.0,0.0,0.0,Serbia-Montenegro,Explosives/Bombs/Dynamite,Weapon Type
Country,4.0,3.0,0.0,4.0,2.0,Serbia-Montenegro,Firearms,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Serbia-Montenegro,Melee,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Seychelles,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Seychelles,Firearms,Weapon Type
Country,7.0,97.0,0.0,0.0,0.0,Sierra Leone,Explosives/Bombs/Dynamite,Weapon Type
Country,56.0,553.0,13.0,55.0,0.0,Sierra Leone,Firearms,Weapon Type
Country,6.0,26.0,0.0,0.0,0.0,Sierra Leone,Incendiary,Weapon Type
Country,2.0,112.0,0.0,12.0,0.0,Sierra Leone,Melee,Weapon Type
Country,4.0,0.0,0.0,0.0,0.0,Singapore,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,0.0,0.0,Singapore,Incendiary,Weapon Type
Country,1.0,4.0,4.0,2.0,0.0,Singapore,Melee,Weapon Type
Country,13.0,6.0,0.0,4.0,0.0,Slovak Republic,Explosives/Bombs/Dynamite,Weapon Type
Country,1.0,0.0,0.0,1.0,0.0,Slovak Republic,Firearms,Weapon Type
Country,2.0,1.0,0.0,5.0,0.0,Slovak Republic,Incendiary,Weapon Type
